Row,C11,C21,C31,C41,C51,C61,C22,C32,C42,C52,C62,C33,C43,C53,C63,C44,C54,C64,C55,C65,C66
218_069,0.595735,0.211990,0.211956,-0.000317,-0.000142,0.000421,0.595888,0.212118,-0.000311,-0.000337,0.000175,0.595865,-0.000139,-0.000335,0.000421,0.207030,0.000112,-0.000080,0.207092,-0.000080,0.207007
218_070,0.606421,0.215568,0.215532,0.000002,-0.000094,0.000053,0.606355,0.215562,-0.000024,0.000002,0.000124,0.606337,-0.000105,-0.000001,0.000059,0.209489,0.000084,-0.000054,0.209485,-0.000062,0.209481
218_071,0.618556,0.220213,0.220200,0.000420,0.000152,-0.000353,0.618562,0.220213,0.000420,0.000454,-0.000112,0.618549,0.000123,0.000451,-0.000350,0.212659,-0.000055,0.000100,0.212661,0.000078,0.212650
218_072,0.631057,0.225552,0.225632,0.000579,0.000262,-0.000383,0.630766,0.225502,0.000546,0.000574,-0.000149,0.630874,0.000218,0.000622,-0.000365,0.215797,-0.000086,0.000187,0.215767,0.000149,0.215814
218_073,0.645323,0.229231,0.229227,0.000512,0.000200,-0.000446,0.645418,0.229234,0.000506,0.000553,-0.000143,0.645373,0.000181,0.000520,-0.000473,0.219332,-0.000114,0.000157,0.219330,0.000142,0.219328
218_074,0.657207,0.233725,0.233761,0.000553,0.000232,-0.000499,0.656574,0.233728,0.000561,0.000558,-0.000209,0.657215,0.000232,0.000547,-0.000500,0.222363,-0.000110,0.000133,0.222368,0.000133,0.222366
218_075,0.668664,0.238397,0.238408,0.000780,0.000275,-0.000677,0.668800,0.238452,0.000820,0.000724,-0.000263,0.668957,0.000313,0.000711,-0.000679,0.225237,-0.000209,0.000225,0.225279,0.000244,0.225242
218_076,0.683196,0.244377,0.244294,-0.000308,-0.000132,0.000448,0.683245,0.244345,-0.000323,-0.000323,0.000182,0.683184,-0.000127,-0.000352,0.000420,0.229001,0.000088,-0.000038,0.228974,-0.000034,0.228932
218_077,0.698687,0.249956,0.250006,-0.000712,-0.000172,0.000770,0.698690,0.249993,-0.000738,-0.000740,0.000184,0.699060,-0.000178,-0.000721,0.000749,0.232566,0.000090,-0.000079,0.232578,-0.000086,0.232585
218_078,0.711885,0.254772,0.254691,-0.000367,-0.000215,0.000364,0.711822,0.254699,-0.000378,-0.000272,0.000227,0.711727,-0.000260,-0.000299,0.000337,0.236281,0.000123,-0.000102,0.236235,-0.000137,0.236232
218_079,0.725554,0.260023,0.260086,-0.000264,-0.000080,0.000275,0.725504,0.260035,-0.000255,-0.000259,0.000059,0.725643,-0.000072,-0.000294,0.000277,0.239885,0.000036,-0.000044,0.239893,-0.000041,0.239926
218_080,0.743519,0.267312,0.267317,0.000251,0.000207,-0.000184,0.743375,0.267295,0.000227,0.000203,-0.000191,0.743448,0.000209,0.000243,-0.000166,0.244112,-0.000160,0.000171,0.244102,0.000172,0.244111
218_081,0.756194,0.272564,0.272639,-0.000191,0.000003,0.000232,0.756036,0.272565,-0.000193,-0.000147,0.000044,0.756191,-0.000026,-0.000134,0.000222,0.247290,-0.000007,0.000043,0.247290,0.000020,0.247331
218_082,0.775129,0.280524,0.280557,-0.000063,0.000030,0.000042,0.775240,0.280628,-0.000069,-0.000118,-0.000044,0.775668,0.000023,-0.000117,0.000002,0.251745,0.000002,0.000007,0.251806,-0.000001,0.251734
218_083,0.787589,0.284932,0.285138,-0.000515,-0.000166,0.000613,0.787452,0.284987,-0.000508,-0.000499,0.000194,0.788069,-0.000184,-0.000514,0.000585,0.254961,0.000133,-0.000096,0.254972,-0.000112,0.255072
218_084,0.803864,0.291957,0.291945,-0.000538,-0.000133,0.000607,0.803778,0.291927,-0.000544,-0.000438,0.000209,0.803763,-0.000185,-0.000434,0.000602,0.258931,0.000100,-0.000054,0.258897,-0.000084,0.258939
218_085,0.818335,0.298354,0.298346,-0.000022,-0.000056,0.000071,0.818298,0.298328,0.000008,-0.000033,0.000040,0.818292,-0.000030,-0.000068,0.000076,0.262549,0.000030,-0.000036,0.262521,-0.000016,0.262527
218_086,0.833719,0.305153,0.305122,0.000637,0.000206,-0.000556,0.833666,0.305140,0.000696,0.000623,-0.000213,0.833746,0.000252,0.000570,-0.000568,0.266096,-0.000101,0.000098,0.266081,0.000131,0.266065
218_087,0.851403,0.313085,0.313064,0.000383,0.000309,-0.000420,0.851398,0.313071,0.000410,0.000473,-0.000274,0.851355,0.000273,0.000488,-0.000416,0.270176,-0.000169,0.000200,0.270171,0.000175,0.270167
218_088,0.867286,0.319171,0.319174,0.000496,0.000216,-0.000494,0.867252,0.319174,0.000482,0.000545,-0.000188,0.867245,0.000175,0.000538,-0.000477,0.273884,-0.000101,0.000132,0.273895,0.000101,0.273886
218_089,0.885625,0.327764,0.327805,0.000199,0.000054,-0.000051,0.885573,0.327765,0.000174,0.000174,-0.000002,0.885607,0.000053,0.000194,-0.000055,0.278590,0.000039,0.000006,0.278589,0.000004,0.278601
218_090,0.903375,0.336311,0.336282,-0.000222,-0.000114,0.000294,0.903421,0.336315,-0.000226,-0.000218,0.000162,0.903382,-0.000118,-0.000212,0.000289,0.282842,0.000144,-0.000106,0.282852,-0.000109,0.282819
218_091,0.920147,0.344689,0.344640,0.000171,0.000168,-0.000175,0.920226,0.344689,0.000200,0.000200,-0.000173,0.920147,0.000168,0.000171,-0.000175,0.287202,-0.000115,0.000122,0.287202,0.000122,0.287163
218_092,0.939751,0.353438,0.353425,0.000657,0.000324,-0.000602,0.939791,0.353430,0.000668,0.000702,-0.000304,0.939744,0.000302,0.000688,-0.000604,0.292247,-0.000192,0.000215,0.292233,0.000198,0.292243
218_093,0.960817,0.362551,0.362515,0.000807,0.000358,-0.000793,0.960698,0.362484,0.000816,0.000865,-0.000304,0.960635,0.000313,0.000841,-0.000800,0.297141,-0.000186,0.000232,0.297095,0.000202,0.297100
218_094,0.984703,0.374542,0.374503,-0.000413,-0.000052,0.000423,0.984839,0.374529,-0.000388,-0.000334,0.000092,0.984683,-0.000092,-0.000347,0.000413,0.302635,0.000002,0.000026,0.302615,-0.000002,0.302611
218_095,1.000155,0.382161,0.382176,-0.000363,-0.000206,0.000416,1.000098,0.382157,-0.000379,-0.000370,0.000238,1.000157,-0.000206,-0.000376,0.000415,0.306625,0.000170,-0.000142,0.306615,-0.000144,0.306631
218_096,1.029134,0.395512,0.395523,-0.000312,-0.000144,0.000409,1.029256,0.395538,-0.000296,-0.000299,0.000169,1.029269,-0.000148,-0.000286,0.000392,0.313554,0.000061,-0.000023,0.313558,-0.000025,0.313547
218_097,1.057066,0.409181,0.409194,0.000620,0.000305,-0.000539,1.057028,0.409181,0.000578,0.000578,-0.000282,1.057066,0.000305,0.000620,-0.000539,0.320307,-0.000172,0.000200,0.320307,0.000200,0.320308
218_098,1.080327,0.421508,0.421506,-0.000234,0.000024,0.000159,1.080194,0.421458,-0.000248,-0.000132,0.000002,1.080171,-0.000039,-0.000153,0.000149,0.325860,-0.000018,0.000039,0.325827,0.000005,0.325862
218_099,1.108873,0.436144,0.436143,-0.000543,-0.000221,0.000557,1.109032,0.436188,-0.000532,-0.000492,0.000254,1.108996,-0.000254,-0.000477,0.000540,0.332390,0.000151,-0.000129,0.332428,-0.000152,0.332396
218_100,1.134977,0.449823,0.449860,-0.000712,-0.000248,0.000730,1.135028,0.449863,-0.000701,-0.000525,0.000349,1.135141,-0.000333,-0.000550,0.000699,0.338001,0.000163,-0.000108,0.338014,-0.000152,0.338024
085_001,0.044446,0.024274,0.024258,0.001846,-0.000223,-0.001752,0.044465,0.024274,0.001837,0.001876,0.000231,0.044439,-0.000235,0.001877,-0.001749,0.022632,-0.000083,0.000068,0.022634,0.000068,0.022615
085_002,0.047288,0.025626,0.025604,0.001903,-0.000189,-0.001916,0.047301,0.025607,0.001905,0.001917,0.000169,0.047264,-0.000175,0.001919,-0.001909,0.024196,-0.000099,0.000115,0.024181,0.000110,0.024176
085_003,0.050495,0.027309,0.027307,0.001708,-0.000128,-0.001705,0.050491,0.027300,0.001704,0.001718,0.000119,0.050486,-0.000124,0.001718,-0.001697,0.025850,0.000001,0.000009,0.025842,0.000006,0.025848
085_004,0.054015,0.029005,0.029008,0.001689,-0.000172,-0.001581,0.054045,0.029049,0.001711,0.001805,0.000156,0.054047,-0.000172,0.001790,-0.001590,0.027733,0.000042,-0.000030,0.027771,-0.000052,0.027735
085_005,0.056642,0.030148,0.030221,0.001930,-0.000178,-0.001774,0.056596,0.030153,0.001922,0.001961,0.000186,0.056649,-0.000196,0.001964,-0.001769,0.029158,-0.000053,0.000045,0.029163,0.000042,0.029222
085_006,0.059889,0.031760,0.031682,0.001861,-0.000170,-0.001760,0.059957,0.031755,0.001863,0.001884,0.000153,0.059882,-0.000170,0.001884,-0.001760,0.030962,-0.000176,0.000180,0.030961,0.000177,0.030891
085_007,0.062741,0.032892,0.032885,0.002102,-0.000215,-0.001978,0.062757,0.032884,0.002092,0.002137,0.000178,0.062753,-0.000209,0.002137,-0.001970,0.032506,-0.000093,0.000102,0.032493,0.000092,0.032497
085_008,0.067114,0.035151,0.035128,0.002127,-0.000108,-0.002103,0.067126,0.035127,0.002117,0.002166,0.000120,0.067100,-0.000116,0.002186,-0.002093,0.034711,-0.000084,0.000092,0.034692,0.000089,0.034686
085_009,0.070725,0.036601,0.036649,0.002147,-0.000059,-0.002106,0.070691,0.036605,0.002140,0.002172,0.000050,0.070738,-0.000059,0.002168,-0.002092,0.036658,-0.000116,0.000120,0.036661,0.000106,0.036700
085_010,0.074266,0.038151,0.038178,0.002099,-0.000075,-0.002038,0.074226,0.038144,0.002117,0.002107,0.000079,0.074262,-0.000070,0.002100,-0.002028,0.038559,-0.000127,0.000125,0.038553,0.000126,0.038579
085_011,0.078167,0.039924,0.039881,0.001945,-0.000113,-0.001884,0.078200,0.039924,0.001946,0.001944,0.000101,0.078163,-0.000106,0.001946,-0.001882,0.040593,-0.000171,0.000167,0.040594,0.000161,0.040554
085_012,0.082264,0.041780,0.041828,0.002177,-0.000194,-0.002186,0.082240,0.041781,0.002180,0.002177,0.000186,0.082268,-0.000186,0.002171,-0.002180,0.042689,-0.000176,0.000190,0.042690,0.000181,0.042732
085_013,0.086018,0.043420,0.043424,0.002598,-0.000165,-0.002559,0.086003,0.043422,0.002602,0.002628,0.000163,0.086019,-0.000167,0.002615,-0.002558,0.044674,-0.000099,0.000103,0.044675,0.000100,0.044675
085_014,0.090037,0.045057,0.045005,0.002545,-0.000038,-0.002471,0.090009,0.045020,0.002552,0.002587,0.000029,0.090000,-0.000041,0.002574,-0.002465,0.046805,-0.000075,0.000067,0.046775,0.000070,0.046759
085_015,0.093577,0.046584,0.046525,0.002608,-0.000068,-0.002478,0.093571,0.046547,0.002596,0.002588,0.000060,0.093536,-0.000082,0.002582,-0.002470,0.048633,-0.000100,0.000095,0.048604,0.000095,0.048586
085_016,0.097542,0.048255,0.048268,0.002798,-0.000098,-0.002659,0.097506,0.048230,0.002804,0.002788,0.000088,0.097527,-0.000109,0.002773,-0.002650,0.050629,-0.000248,0.000235,0.050608,0.000235,0.050638
085_017,0.101503,0.050098,0.050080,0.002889,-0.000067,-0.002820,0.101508,0.050074,0.002898,0.002914,0.000099,0.101490,-0.000086,0.002905,-0.002795,0.052577,-0.000252,0.000259,0.052553,0.000273,0.052560
085_018,0.105393,0.051837,0.051819,0.002922,-0.000150,-0.002896,0.105408,0.051831,0.002921,0.002923,0.000147,0.105386,-0.000146,0.002927,-0.002896,0.054543,-0.000158,0.000155,0.054538,0.000154,0.054526
085_019,0.109807,0.053687,0.053668,0.002785,0.000010,-0.002763,0.109823,0.053696,0.002792,0.002832,-0.000004,0.109801,0.000007,0.002840,-0.002755,0.056693,-0.000085,0.000091,0.056705,0.000079,0.056675
085_020,0.113591,0.055306,0.055306,0.002713,-0.000004,-0.002653,0.113570,0.055299,0.002700,0.002716,0.000014,0.113581,-0.000012,0.002728,-0.002649,0.058565,-0.000018,0.000029,0.058558,0.000022,0.058567
085_021,0.117364,0.056733,0.056802,0.003042,-0.000072,-0.002914,0.117285,0.056716,0.003010,0.003070,0.000101,0.117336,-0.000098,0.003089,-0.002912,0.060425,-0.000146,0.000172,0.060408,0.000159,0.060481
085_022,0.122005,0.058761,0.058748,0.002701,-0.000018,-0.002687,0.122032,0.058776,0.002698,0.002711,0.000019,0.122017,-0.000020,0.002715,-0.002682,0.062745,-0.000282,0.000278,0.062758,0.000279,0.062734
085_023,0.126105,0.060435,0.060439,0.002629,0.000002,-0.002510,0.126154,0.060468,0.002624,0.002653,-0.000033,0.126140,0.000007,0.002648,-0.002509,0.064700,-0.000318,0.000315,0.064730,0.000313,0.064704
085_024,0.131374,0.062529,0.062499,0.002696,0.000040,-0.002565,0.131415,0.062535,0.002679,0.002712,-0.000059,0.131423,0.000036,0.002691,-0.002543,0.067250,-0.000143,0.000160,0.067255,0.000145,0.067217
085_025,0.136425,0.064859,0.064859,0.002987,0.000104,-0.002940,0.136484,0.064874,0.002988,0.003028,-0.000093,0.136513,0.000081,0.003046,-0.002948,0.069594,-0.000166,0.000189,0.069605,0.000158,0.069593
085_026,0.141156,0.066736,0.066741,0.003430,0.000022,-0.003373,0.141126,0.066731,0.003423,0.003455,-0.000008,0.141133,0.000005,0.003458,-0.003368,0.071777,-0.000139,0.000148,0.071780,0.000136,0.071778
085_027,0.146550,0.068864,0.068816,0.003172,0.000158,-0.003032,0.146611,0.068870,0.003168,0.003183,-0.000156,0.146574,0.000170,0.003184,-0.003025,0.074308,-0.000257,0.000247,0.074311,0.000246,0.074273
085_028,0.151710,0.070882,0.070827,0.002891,0.000220,-0.002817,0.151756,0.070896,0.002881,0.002905,-0.000238,0.151736,0.000219,0.002912,-0.002826,0.076689,-0.000300,0.000303,0.076700,0.000291,0.076637
085_029,0.156960,0.073049,0.072984,0.003145,0.000094,-0.003048,0.157025,0.073062,0.003144,0.003148,-0.000117,0.156977,0.000095,0.003150,-0.003052,0.079043,-0.000319,0.000335,0.079053,0.000331,0.078988
085_030,0.161915,0.074942,0.074892,0.003535,0.000089,-0.003416,0.161942,0.074922,0.003508,0.003589,-0.000070,0.161889,0.000054,0.003598,-0.003413,0.081283,-0.000209,0.000235,0.081268,0.000196,0.081247
085_031,0.167727,0.077550,0.077507,0.004118,0.000233,-0.004055,0.167805,0.077541,0.004091,0.004124,-0.000211,0.167738,0.000217,0.004151,-0.004037,0.083783,-0.000346,0.000368,0.083773,0.000349,0.083753
085_032,0.173572,0.079965,0.079859,0.003802,0.000174,-0.003658,0.173629,0.079960,0.003800,0.003803,-0.000172,0.173554,0.000167,0.003829,-0.003663,0.086335,-0.000361,0.000378,0.086330,0.000375,0.086248
085_033,0.178396,0.081719,0.081705,0.003570,0.000249,-0.003439,0.178372,0.081710,0.003576,0.003584,-0.000241,0.178378,0.000247,0.003583,-0.003443,0.088465,-0.000411,0.000396,0.088457,0.000396,0.088449
085_034,0.183569,0.083647,0.083594,0.003660,0.000123,-0.003580,0.183645,0.083659,0.003661,0.003703,-0.000113,0.183595,0.000116,0.003708,-0.003577,0.090771,-0.000410,0.000429,0.090778,0.000420,0.090722
085_035,0.190255,0.086731,0.086589,0.003883,0.000210,-0.003774,0.190431,0.086710,0.003894,0.003913,-0.000209,0.190254,0.000212,0.003914,-0.003780,0.093566,-0.000469,0.000500,0.093544,0.000485,0.093464
085_036,0.196043,0.089113,0.088994,0.003726,0.000340,-0.003631,0.196183,0.089103,0.003736,0.003828,-0.000317,0.196071,0.000309,0.003845,-0.003643,0.096007,-0.000440,0.000465,0.096000,0.000447,0.095926
085_037,0.201116,0.090995,0.091014,0.004003,0.000254,-0.003928,0.201006,0.090953,0.004008,0.004042,-0.000247,0.201083,0.000256,0.004038,-0.003928,0.098067,-0.000373,0.000372,0.098031,0.000373,0.098070
085_038,0.207369,0.093338,0.093445,0.004179,0.000443,-0.004057,0.207269,0.093361,0.004169,0.004151,-0.000433,0.207402,0.000432,0.004168,-0.004044,0.100589,-0.000517,0.000518,0.100605,0.000520,0.100669
085_039,0.214015,0.095966,0.096127,0.004159,0.000302,-0.003932,0.213859,0.095966,0.004189,0.004189,-0.000334,0.214021,0.000292,0.004182,-0.003934,0.103249,-0.000414,0.000413,0.103249,0.000412,0.103365
085_040,0.219594,0.098276,0.098319,0.004061,0.000452,-0.004051,0.219485,0.098262,0.004057,0.004092,-0.000443,0.219559,0.000438,0.004094,-0.004038,0.105551,-0.000523,0.000539,0.105543,0.000537,0.105580
085_041,0.225377,0.100325,0.100483,0.003937,0.000555,-0.003738,0.225321,0.100373,0.003943,0.004002,-0.000554,0.225446,0.000556,0.003999,-0.003753,0.107832,-0.000618,0.000639,0.107868,0.000617,0.107937
085_042,0.232875,0.103423,0.103443,0.004265,0.000455,-0.004102,0.232837,0.103430,0.004274,0.004351,-0.000447,0.232901,0.000435,0.004333,-0.004085,0.110705,-0.000535,0.000552,0.110713,0.000527,0.110711
085_043,0.239744,0.106091,0.106058,0.004474,0.000322,-0.004370,0.239741,0.106095,0.004484,0.004494,-0.000344,0.239756,0.000321,0.004494,-0.004371,0.113372,-0.000364,0.000372,0.113377,0.000373,0.113357
085_044,0.245952,0.108288,0.108457,0.004495,0.000447,-0.004247,0.245752,0.108297,0.004489,0.004517,-0.000478,0.245940,0.000426,0.004497,-0.004246,0.115707,-0.000413,0.000426,0.115716,0.000418,0.115813
085_045,0.253387,0.111278,0.111113,0.004271,0.000424,-0.004146,0.253578,0.111262,0.004287,0.004296,-0.000423,0.253398,0.000418,0.004298,-0.004157,0.118624,-0.000382,0.000401,0.118612,0.000393,0.118513
085_046,0.261316,0.114174,0.114124,0.004349,0.000621,-0.004268,0.261382,0.114150,0.004318,0.004351,-0.000584,0.261359,0.000589,0.004411,-0.004278,0.121562,-0.000518,0.000547,0.121542,0.000518,0.121526
085_047,0.267471,0.116610,0.116607,0.004357,0.000630,-0.004359,0.267565,0.116560,0.004330,0.004400,-0.000622,0.267546,0.000616,0.004403,-0.004348,0.123790,-0.000594,0.000606,0.123741,0.000585,0.123795
085_048,0.274859,0.119481,0.119268,0.004766,0.000516,-0.004524,0.275051,0.119448,0.004755,0.004796,-0.000541,0.274829,0.000520,0.004797,-0.004517,0.126438,-0.000587,0.000598,0.126416,0.000588,0.126309
085_049,0.282468,0.122361,0.122303,0.004710,0.000512,-0.004592,0.282688,0.122472,0.004719,0.004819,-0.000502,0.282676,0.000476,0.004851,-0.004582,0.129159,-0.000493,0.000529,0.129245,0.000485,0.129128
085_050,0.290909,0.125510,0.125551,0.004339,0.000515,-0.004175,0.290824,0.125505,0.004306,0.004355,-0.000537,0.290912,0.000520,0.004392,-0.004173,0.132039,-0.000494,0.000505,0.132032,0.000496,0.132058
085_051,0.299374,0.128999,0.128836,0.004294,0.000634,-0.004178,0.299611,0.128966,0.004287,0.004339,-0.000630,0.299385,0.000622,0.004328,-0.004164,0.135135,-0.000542,0.000561,0.135100,0.000541,0.135021
085_052,0.307234,0.131756,0.131811,0.004851,0.000698,-0.004701,0.307299,0.131768,0.004809,0.004866,-0.000688,0.307306,0.000672,0.004867,-0.004664,0.137887,-0.000709,0.000727,0.137887,0.000694,0.137920
085_053,0.314667,0.134687,0.134767,0.004985,0.000668,-0.004794,0.314662,0.134713,0.004965,0.004977,-0.000665,0.314744,0.000676,0.004980,-0.004773,0.140413,-0.000758,0.000790,0.140426,0.000767,0.140456
085_054,0.323459,0.137988,0.138011,0.004489,0.000758,-0.004490,0.323485,0.138009,0.004485,0.004543,-0.000751,0.323513,0.000748,0.004526,-0.004490,0.143324,-0.000721,0.000743,0.143345,0.000719,0.143337
085_055,0.331112,0.140786,0.140805,0.004807,0.000833,-0.004738,0.331145,0.140857,0.004751,0.004919,-0.000788,0.331127,0.000785,0.004912,-0.004714,0.145922,-0.000601,0.000659,0.145981,0.000602,0.145943
085_056,0.340555,0.144384,0.144487,0.005565,0.000741,-0.005365,0.340353,0.144370,0.005547,0.005557,-0.000733,0.340509,0.000738,0.005561,-0.005360,0.148961,-0.000629,0.000653,0.148952,0.000639,0.149014
085_057,0.349922,0.148139,0.148186,0.005693,0.001036,-0.005550,0.349719,0.148074,0.005659,0.005785,-0.000972,0.349813,0.001000,0.005828,-0.005534,0.151976,-0.000865,0.000909,0.151936,0.000891,0.151996
085_058,0.359159,0.151563,0.151593,0.005195,0.000990,-0.005131,0.359092,0.151565,0.005174,0.005267,-0.000963,0.359113,0.000982,0.005259,-0.005140,0.155107,-0.000915,0.000944,0.155113,0.000936,0.155123
085_059,0.367593,0.154684,0.154657,0.004741,0.001017,-0.004458,0.367597,0.154654,0.004717,0.004708,-0.001016,0.367551,0.001012,0.004739,-0.004451,0.157789,-0.000899,0.000924,0.157765,0.000925,0.157770
085_060,0.379008,0.158821,0.158796,0.005000,0.001171,-0.005003,0.379140,0.158839,0.005031,0.005099,-0.001137,0.379079,0.001120,0.005101,-0.005017,0.161182,-0.000940,0.000979,0.161185,0.000935,0.161170
085_061,0.388401,0.162226,0.162095,0.005347,0.001043,-0.005161,0.388449,0.162216,0.005325,0.005384,-0.001003,0.388324,0.001011,0.005420,-0.005145,0.164080,-0.000833,0.000869,0.164076,0.000842,0.164001
085_062,0.399748,0.166396,0.166268,0.005607,0.001135,-0.005496,0.399842,0.166374,0.005597,0.005695,-0.001103,0.399712,0.001080,0.005693,-0.005473,0.167341,-0.000864,0.000885,0.167342,0.000844,0.167258
085_063,0.410120,0.170236,0.170389,0.005050,0.001105,-0.004787,0.409874,0.170179,0.004996,0.005133,-0.001075,0.410001,0.001079,0.005129,-0.004783,0.170452,-0.000878,0.000914,0.170421,0.000888,0.170521
085_064,0.419184,0.173653,0.173488,0.004781,0.001115,-0.004563,0.419408,0.173672,0.004784,0.004881,-0.001119,0.419166,0.001090,0.004882,-0.004534,0.173302,-0.000982,0.001002,0.173324,0.000974,0.173213
085_065,0.431375,0.178014,0.178030,0.004617,0.001106,-0.004526,0.431339,0.178036,0.004588,0.004613,-0.001102,0.431449,0.001098,0.004583,-0.004515,0.176674,-0.000943,0.000950,0.176686,0.000944,0.176681
085_066,0.441294,0.181614,0.181534,0.005045,0.001198,-0.004937,0.441561,0.181616,0.005018,0.005220,-0.001154,0.441350,0.001137,0.005175,-0.004915,0.179559,-0.000922,0.000971,0.179560,0.000918,0.179514
085_067,0.453213,0.185908,0.185962,0.005755,0.001245,-0.005658,0.453052,0.185908,0.005789,0.005835,-0.001245,0.453225,0.001227,0.005797,-0.005630,0.182950,-0.000979,0.000979,0.182944,0.000961,0.182973
085_068,0.463721,0.189811,0.189834,0.005492,0.001333,-0.005431,0.463862,0.189957,0.005527,0.005696,-0.001284,0.464121,0.001266,0.005714,-0.005474,0.185803,-0.000932,0.000980,0.185894,0.000920,0.185814
085_069,0.475404,0.194020,0.194143,0.005563,0.001077,-0.005374,0.475098,0.194016,0.005565,0.005562,-0.001059,0.475425,0.001079,0.005554,-0.005364,0.188924,-0.000784,0.000812,0.188921,0.000807,0.188979
085_070,0.486706,0.198496,0.198614,0.005349,0.001128,-0.005345,0.486519,0.198488,0.005431,0.005525,-0.001087,0.486729,0.001076,0.005466,-0.005336,0.192209,-0.000886,0.000925,0.192198,0.000879,0.192274
085_071,0.497913,0.202852,0.202663,0.005428,0.001122,-0.005262,0.498220,0.202865,0.005434,0.005433,-0.001122,0.498002,0.001111,0.005411,-0.005251,0.195328,-0.000884,0.000889,0.195333,0.000882,0.195231
085_072,0.509576,0.206838,0.206759,0.005810,0.001385,-0.005747,0.509446,0.206782,0.005847,0.005946,-0.001363,0.509432,0.001347,0.005916,-0.005731,0.198246,-0.001070,0.001095,0.198214,0.001060,0.198190
085_073,0.520774,0.211086,0.211063,0.005930,0.001421,-0.005862,0.521075,0.211147,0.005904,0.006043,-0.001350,0.521098,0.001371,0.006034,-0.005816,0.201417,-0.000968,0.001038,0.201452,0.000992,0.201400
085_074,0.536595,0.216752,0.216717,0.006068,0.001394,-0.006080,0.536348,0.216693,0.006046,0.006160,-0.001386,0.536399,0.001366,0.006190,-0.006097,0.205336,-0.000990,0.001005,0.205290,0.000968,0.205303
085_075,0.550015,0.221973,0.221922,0.005512,0.001242,-0.005524,0.549917,0.221937,0.005464,0.005550,-0.001264,0.550019,0.001227,0.005596,-0.005514,0.208923,-0.000932,0.000922,0.208895,0.000902,0.208890
085_076,0.564974,0.227852,0.227893,0.004855,0.001233,-0.004697,0.564912,0.227884,0.004799,0.004858,-0.001176,0.565092,0.001228,0.004888,-0.004708,0.213074,-0.000939,0.000989,0.213091,0.000980,0.213092
085_077,0.579606,0.232848,0.232931,0.005281,0.001432,-0.005156,0.579603,0.232928,0.005316,0.005418,-0.001371,0.579818,0.001381,0.005474,-0.005153,0.216397,-0.001024,0.001085,0.216447,0.001034,0.216451
085_078,0.594295,0.238557,0.238447,0.006025,0.001687,-0.005862,0.594601,0.238639,0.006011,0.006121,-0.001658,0.594498,0.001653,0.006144,-0.005882,0.220113,-0.001161,0.001190,0.220167,0.001167,0.220077
085_079,0.608610,0.243697,0.243729,0.005718,0.001357,-0.005563,0.608670,0.243705,0.005765,0.005723,-0.001332,0.608630,0.001342,0.005791,-0.005537,0.223509,-0.000882,0.000906,0.223511,0.000893,0.223523
085_080,0.625388,0.249754,0.249860,0.005598,0.001645,-0.005429,0.625192,0.249820,0.005559,0.005651,-0.001578,0.625529,0.001614,0.005698,-0.005434,0.227410,-0.001053,0.001103,0.227459,0.001090,0.227489
085_081,0.639975,0.255116,0.255193,0.005513,0.001537,-0.005262,0.639624,0.255095,0.005459,0.005520,-0.001464,0.639867,0.001497,0.005572,-0.005250,0.230933,-0.001038,0.001098,0.230921,0.001066,0.230983
085_082,0.657002,0.261848,0.261656,0.005915,0.001832,-0.005621,0.657220,0.261803,0.005865,0.005906,-0.001766,0.656933,0.001804,0.005943,-0.005608,0.234997,-0.001286,0.001346,0.234969,0.001323,0.234905
085_083,0.673905,0.267995,0.267954,0.006516,0.001742,-0.006495,0.674168,0.268118,0.006524,0.006604,-0.001707,0.674000,0.001719,0.006674,-0.006472,0.238860,-0.001190,0.001228,0.238924,0.001200,0.238829
085_084,0.688266,0.273087,0.272977,0.006055,0.001512,-0.005776,0.688639,0.273119,0.006037,0.006150,-0.001453,0.688576,0.001454,0.006182,-0.005814,0.242054,-0.000973,0.001015,0.242063,0.000973,0.241997
085_085,0.704302,0.279133,0.279170,0.005461,0.001362,-0.005418,0.704255,0.279207,0.005423,0.005599,-0.001286,0.704388,0.001303,0.005596,-0.005401,0.245686,-0.000887,0.000953,0.245728,0.000898,0.245702
085_086,0.723220,0.286712,0.286732,0.005739,0.001581,-0.005606,0.723485,0.286815,0.005699,0.006011,-0.001502,0.723588,0.001501,0.005962,-0.005564,0.250180,-0.001041,0.001100,0.250228,0.001023,0.250188
085_087,0.738892,0.292899,0.292938,0.005948,0.001792,-0.005911,0.738852,0.292955,0.005872,0.006181,-0.001685,0.738996,0.001697,0.006174,-0.005906,0.253944,-0.001161,0.001241,0.253982,0.001168,0.253965
085_088,0.756546,0.299343,0.299470,0.005566,0.001405,-0.005408,0.756234,0.299349,0.005568,0.005595,-0.001381,0.756572,0.001396,0.005581,-0.005415,0.257549,-0.000964,0.000983,0.257552,0.000976,0.257610
085_089,0.772141,0.305658,0.305685,0.004982,0.001057,-0.004902,0.772467,0.305713,0.004915,0.004993,-0.001025,0.772572,0.001059,0.004925,-0.004899,0.261156,-0.000630,0.000657,0.261175,0.000655,0.261164
085_090,0.790593,0.312764,0.312760,0.005076,0.001098,-0.004851,0.791052,0.313071,0.004988,0.005277,-0.000964,0.791476,0.001004,0.005237,-0.004893,0.265175,-0.000607,0.000721,0.265334,0.000643,0.265166
